ID,Song,Artist,Year,Weeks_in_Charts,Rank,YouTube_Link,ViewCount,Genre
1044,A Whiter Shade of Pale - Original Single Version,Procol Harum,2019,999,999,https://www.youtube.com/watch?v=z0vCwGUZe1I,59000000.0,Rock
1045,American Pie,Don McLean,1971,999,999,https://www.youtube.com/watch?v=PRpiBpDy7MQ,61000000.0,Pop
1046,Uff Teri Adaa,"Shankar Mahadevan, Alyssa Mendonsa",2010,999,999,https://www.youtube.com/watch?v=-rSOvmWRG4Y,61000000.0,Hindi
1047,Jee Le Zaraa,"Vishal Dadlani, Ram Sampath, Javed Akhtar",2012,999,999,https://www.youtube.com/watch?v=fhs6wYi4Jr0,62000000.0,Hindi
1048,"Raat Bhar (From ""Heropanti"")","Arijit Singh, Shreya Ghoshal",2019,999,999,https://www.youtube.com/watch?v=AYcxiROIktI,113000000.0,Hindi
1049,Hit the Road Jack (Remastered),Ray Charles,2011,999,999,https://www.youtube.com/watch?v=uSiHqxgE2d0,65000000.0,R&B
1050,Muskurane - Romantic,"Jeet Gannguli, Arijit Singh, Rashmi Virag",2014,999,999,https://www.youtube.com/watch?v=HQ4Ox7mLqds,66000000.0,Hindi
1051,Senorita,"Farhan Akhtar, Hrithik Roshan, Abhay Deol, Maria Del Mar Fernandez",2011,999,999,https://www.youtube.com/watch?v=yDv0WSgXJVg,145000000.0,Hindi
1052,"Another Brick In The Wall, Pt. 2 - 2011 Remastered Version",Pink Floyd,1979,999,999,https://www.youtube.com/watch?v=krYK1jWz0Lo,69000000.0,Rock
1053,Stairway to Heaven - Remaster,Led Zeppelin,1971,999,999,https://www.youtube.com/watch?v=QkF3oxziUI4,160000000.0,Rock
1054,Gulabi,"Sachin-Jigar, Jigar Saraiya, Priya Saraiya, Jaideep Sahni",2013,999,999,https://www.youtube.com/watch?v=E4ZJxhyAaH8,73000000.0,Hindi
1055,"Pani Da Rang Male (From ""Vicky Donor"")",Ayushmann Khurrana,2012,999,999,https://www.youtube.com/watch?v=2kgEc6oH9J0,98000000.0,Hindi
1056,Te Amo (Duet),"Pritam, Ash King, Sunidhi Chauhan",2011,999,999,https://www.youtube.com/watch?v=3N3n23loy24,82000000.0,Hindi
1057,I Want You Back,The Jackson 5,1969,999,999,https://www.youtube.com/watch?v=y2bVIBwpCTA,84000000.0,R&B
1058,Ain't No Mountain High Enough,"Marvin Gaye, Tammi Terrell",1967,999,999,https://www.youtube.com/watch?v=ABfQuZqq8wg,83000000.0,R&B
1059,Bahara,"Vishal-Shekhar, Shreya Ghoshal, Sona Mohapatra",2010,999,999,https://www.youtube.com/watch?v=_VOXxKDNCuM,83000000.0,Hindi
1060,Twist And Shout - Remastered 2009,The Beatles,1963,999,999,https://www.youtube.com/watch?v=2RicaUqd9Hg,91000000.0,Rock
1061,Saree Ke Fall Sa,"Nakash Aziz, Antara Mitra",2013,999,999,https://www.youtube.com/watch?v=A04WawrDblo,92000000.0,Hindi
1062,Sweet Caroline,Neil Diamond,1969,999,999,https://www.youtube.com/watch?v=ty1dwBCR6D0,92000000.0,Pop
1063,Born in the U.S.A.,Bruce Springsteen,1984,999,999,https://www.youtube.com/watch?v=EPhWR4d3FJQ,99000000.0,Rock
1064,Meherbaan,"Shilpa Rao, Ash King, Shekhar Ravjiani",2014,999,999,https://www.youtube.com/watch?v=_JND3HuOmDM,102000000.0,Hindi
1065,Mast Magan,"Arijit Singh, Chinmayi",2014,999,999,https://www.youtube.com/watch?v=fXRvluHnjxE,135000000.0,Hindi
1066,Saadi Galli Aaja,"Rochak Kohli, Ayushmann Khurrana, Neeti Mohan",2013,999,999,https://www.youtube.com/watch?v=cU3IO6Am65o,113000000.0,Hindi
1067,Master of Puppets (Remastered),Metallica,1986,999,999,https://www.youtube.com/watch?v=E0ozmU9cJDg,115000000.0,Rock
1068,Dilliwaali Girlfriend,"Arijit Singh, Sunidhi Chauhan",2017,999,999,https://www.youtube.com/watch?v=1cDoRqPnCXU,120000000.0,Hindi
1069,Ambarsariya,"Sona Mohapatra, Ram Sampath, Munna Dhiman",2013,999,999,https://www.youtube.com/watch?v=9UDkYz64ehA,124000000.0,Hindi
1070,Brown Eyed Girl,Van Morrison,1967,999,999,https://www.youtube.com/watch?v=UfmkgQRmmeE,125000000.0,Rock
1071,Don't Go Breaking My Heart,"Elton John, Kiki Dee",1975,999,999,https://www.youtube.com/watch?v=z0qW9P-uYfM,126000000.0,Rock
1072,Fast Car,Tracy Chapman,1988,999,999,https://www.youtube.com/watch?v=AIOAlaACuv4,130000000.0,Rock
1073,Jeena Jeena,"Sachin-Jigar, Atif Aslam, Priya Saraiya",2014,999,999,https://www.youtube.com/watch?v=zFdi834FiZ4,131000000.0,Hindi
1074,Nagada Sang Dhol,"Sanjay Leela Bhansali, Shreya Ghoshal, Osman Mir, Siddharth - Garima",2013,999,999,https://www.youtube.com/watch?v=3X7x4Ye-tqo,136000000.0,Hindi
1075,Immigrant Song - Remaster,Led Zeppelin,1970,999,999,https://www.youtube.com/watch?v=y8OtzJtp-EM,137000000.0,Rock
1076,Jiya Re,"A.R. Rahman, Neeti Mohan, Gulzar",2012,999,999,https://www.youtube.com/watch?v=smn3mDBOUy4,140000000.0,Hindi
1077,Space Oddity - 2015 Remaster,David Bowie,1969,999,999,https://www.youtube.com/watch?v=iYYRH4apXDo,144000000.0,Rock
1078,(Sittin' On) the Dock of the Bay,Otis Redding,1968,999,999,https://www.youtube.com/watch?v=rTVjnBo96Ug,147000000.0,R&B
1079,Come Together - Remastered 2009,The Beatles,1969,999,999,https://www.youtube.com/watch?v=45cYwDMibGo,152000000.0,Rock
1080,Titli,"Vishal-Shekhar, Chinmayi, Gopi Sundar",2013,999,999,https://www.youtube.com/watch?v=V8zXLMIjlcw,166000000.0,Hindi
1081,Mr. Blue Sky,Electric Light Orchestra,1977,999,999,https://www.youtube.com/watch?v=wuJIqmha2Hk,167000000.0,Rock
1082,Ik Vaari Aa,"Pritam, Arijit Singh, Amitabh Bhattacharya",2017,999,999,https://www.youtube.com/watch?v=zXLgYBSdv74,171000000.0,Hindi
1083,September,"Earth, Wind & Fire",2018,999,999,https://www.youtube.com/watch?v=3cKtSlsYVEU,180000000.0,R&B
1084,House of the Rising Sun,The Animals,1987,999,999,https://www.youtube.com/watch?v=N4bFqW_eu2I,184000000.0,Rock
1085,(I Can't Get No) Satisfaction - Mono,The Rolling Stones,1965,999,999,https://www.youtube.com/watch?v=nrIPxlFzDi0,189000000.0,Rock
1086,Jhalla Wallah,"Amit Trivedi, Shreya Ghoshal, Kausar Munir",2012,999,999,https://www.youtube.com/watch?v=fqjXS7X9_5s,193000000.0,Hindi
1087,Dream On,Aerosmith,1973,999,999,https://www.youtube.com/watch?v=89dGC8de0CA,194000000.0,Rock
1088,Radha,"Vishal-Shekhar, Shreya Ghoshal, Udit Narayan, Vishal Dadlani, Shekhar Ravjiani",2012,999,999,https://www.youtube.com/watch?v=52deq20h6Q4,199000000.0,Hindi
1089,Yaar Naa Miley,"Yo Yo Honey Singh, Jasmine Sandlas",2014,999,999,https://www.youtube.com/watch?v=iMmKHLFZn10,205000000.0,Hindi
1090,Let It Be - Remastered 2009,The Beatles,1970,999,999,https://www.youtube.com/watch?v=QDYfEBY9NM4,207000000.0,Rock
1091,Fortunate Son,Creedence Clearwater Revival,1969,999,999,https://www.youtube.com/watch?v=ZWijx_AgPiA,212000000.0,Rock
1092,Character Dheela,"Pritam, Neeraj Shridhar, Amrita Kak",2011,999,999,https://www.youtube.com/watch?v=ruEQPQX90fI,213000000.0,Hindi
1093,"Baby Doll (From ""Ragini Mms 2"")","Meet Bros Anjjan, Kanika Kapoor",2017,999,999,https://www.youtube.com/watch?v=yP9KiFTyBks,225000000.0,Hindi
1094,Riptide,Vance Joy,2014,999,999,https://www.youtube.com/watch?v=lYoWuaw5nSk,230000000.0,Pop
1095,Subhanallah,"Pritam, Sreeram, Shilpa Rao",2013,999,999,https://www.youtube.com/watch?v=QYO6AlxiRE4,243000000.0,Hindi
1096,Tu Meri,"Vishal-Shekhar, Vishal Dadlani",2014,999,999,https://www.youtube.com/watch?v=YAOIbHBEvi0,246000000.0,Hindi
1097,Saans,"A.R. Rahman, Shreya Ghoshal, Mohit Chauhan, Gulzar",2012,999,999,https://www.youtube.com/watch?v=VAt6TO2gdko,246000000.0,Hindi
1098,"I'll Be Missing You (feat. Faith Evans, 112)","Diddy, Faith Evans, 112",2004,999,999,https://www.youtube.com/watch?v=pNPf-aP-bsA,248000000.0,Hip-Hop
1099,Whole Lotta Love - 1990 Remaster,Led Zeppelin,1969,999,999,https://www.youtube.com/watch?v=HQmmM_qwG4k,251000000.0,Rock
1100,Kashmir Main Tu Kanyakumari,"Vishal-Shekhar, Sunidhi Chauhan, Arijit Singh, Neeti Mohan",2013,999,999,https://www.youtube.com/watch?v=dodDteh-m3Q,260000000.0,Hindi
1101,All Along the Watchtower,Jimi Hendrix,1968,999,999,https://www.youtube.com/watch?v=TLV4_xaYynY,265000000.0,Rock
1102,"Tum Hi Ho Bandhu (From ""Cocktail"")","Neeraj Shridhar, Kavita Seth, Pritam",2012,999,999,https://www.youtube.com/watch?v=o1RducJbUdc,271000000.0,Hindi
1103,"Daaru Desi (From ""Cocktail"")","Benny Dayal, Shalmali Kholgade, Pritam",2012,999,999,https://www.youtube.com/watch?v=o1RducJbUdc,271000000.0,Hindi
1104,Jumme Ki Raat,"Mika Singh, Palak Muchhal, Himesh Reshammiya, Kumaar, Shabbir Ahmed",2014,999,999,https://www.youtube.com/watch?v=dv_Qjzca56k,272000000.0,Hindi
1105,Jailhouse Rock,Elvis Presley,1958,999,999,https://www.youtube.com/watch?v=gj0Rz-uP4Mk,277000000.0,Rock
1106,House Of The Rising Sun,The Animals,1964,999,999,https://www.youtube.com/watch?v=4-43lLKaqBQ,277000000.0,Rock
1107,We Are The Champions,Queen,1977,999,999,https://www.youtube.com/watch?v=04854XqcfCY,288000000.0,Rock
1108,Piano Man,Billy Joel,2001,999,999,https://www.youtube.com/watch?v=gxEPV4kolz0,288000000.0,Pop
1109,Tune Maari Entriyaan,"Sohail Sen, Vishal Dadlani, KK, Neeti Mohan, Bappi Lahiri, Irshad Kamil",2013,999,999,https://www.youtube.com/watch?v=2I3NgxDAiqE,298000000.0,Hindi
1110,Subha Hone Na De,"Pritam, Mika Singh, Shefali Alvares",2011,999,999,https://www.youtube.com/watch?v=Y7G-tYRzwYY,307000000.0,Hindi
1111,Summer Of '69,Bryan Adams,1984,999,999,https://www.youtube.com/watch?v=9f06QZCVUHg,153000000.0,Rock
1112,"Malang (Title Track) [From ""Malang - Unleash The Madness""]","Ved Sharma, Kunaal Vermaa",2020,999,999,https://www.youtube.com/watch?v=KBIq11mNB0I,320000000.0,Hindi
1113,Sooraj Dooba Hain,"Amaal Mallik, Arijit Singh, Aditi Singh Sharma, Kumaar",2015,999,999,https://www.youtube.com/watch?v=nJZcbidTutE,324000000.0,Hindi
1114,"Oh, Pretty Woman",Roy Orbison,1962,999,999,https://www.youtube.com/watch?v=3KFvoDDs0XM,326000000.0,Rock
1115,Sadi Gali,"Lehmber Hussainpuri, Raj Shekhar",2011,999,999,https://www.youtube.com/watch?v=w_HaezV0DqI,326000000.0,Hindi
1116,"Tere Liye (From ""Prince"")","Atif Aslam, Shreya Ghoshal",2014,999,999,https://www.youtube.com/watch?v=AlvUuGJccKs,336000000.0,Hindi
1117,No Role Modelz,J. Cole,2014,999,999,https://www.youtube.com/watch?v=8HBcV0MtAQg,338000000.0,Hip-Hop
1118,Tu Jaane Na,"Pritam, Atif Aslam",2009,999,999,https://www.youtube.com/watch?v=P8PWN1OmZOA,341000000.0,Hindi
1119,"High Rated Gabru (From ""Nawabzaade"")",Guru Randhawa,2018,999,999,https://www.youtube.com/watch?v=DxCfhmYe-Cw,352000000.0,Hindi
1120,"London Thumakda (From ""Queen"")","Labh Janjua, Sonu Kakkar, Neha Kakkar",2018,999,999,https://www.youtube.com/watch?v=udra3Mfw2oo,356000000.0,Hindi
1121,One Dance,"Drake, Wizkid, Kyla",2016,999,999,https://www.youtube.com/watch?v=ki0Ocze98U8,361000000.0,Hip-Hop
1122,Tere Sang Yaara,"Atif Aslam, Manoj Muntashir",2016,999,999,https://www.youtube.com/watch?v=gIOea2pgfIo,363000000.0,Hindi
1123,Samjhawan,"Jawad Ahmad, Shaarib Toshi, Arijit Singh, Shreya Ghoshal",2014,999,999,https://www.youtube.com/watch?v=H2f7MZaw3Yo,366000000.0,Hindi
1124,"Lat Lag Gayee (From ""Race 2"")","Benny Dayal, Shalmali Kholgade",2012,999,999,https://www.youtube.com/watch?v=KxCjVIFxZNo,370000000.0,Hindi
1125,Manwa Laage,"Vishal-Shekhar, Shreya Ghoshal, Arijit Singh, Irshad Kamil",2014,999,999,https://www.youtube.com/watch?v=d8IT-16kA8M,376000000.0,Hindi
1126,Welcome to the Black Parade,My Chemical Romance,2006,999,999,https://www.youtube.com/watch?v=RRKJiM9Njr8,394000000.0,Rock
1127,You Shook Me All Night Long,AC/DC,1980,999,999,https://www.youtube.com/watch?v=Lo2qQmj0_h4,396000000.0,Rock
1128,Basket Case,Green Day,1994,999,999,https://www.youtube.com/watch?v=NUTGr5t3MoY,398000000.0,Rock
1129,Sheila Ki Jawani,"Vishal-Shekhar, Sunidhi Chauhan, Vishal Dadlani",2010,999,999,https://www.youtube.com/watch?v=ZTmF2v59CtI,403000000.0,Hindi
1130,Sweater Weather,The Neighbourhood,2013,999,999,https://www.youtube.com/watch?v=Ao81ziiXHhs,414000000.0,Rock
1131,Don't Stop Believin',Journey,1981,999,999,https://www.youtube.com/watch?v=VcjzHMhBtf0,416000000.0,Rock
1132,Highway to Hell,AC/DC,1979,999,999,https://www.youtube.com/watch?v=l482T0yNkeo,424000000.0,Rock
1133,Hey Jude,The Beatles,2006,999,999,https://www.youtube.com/watch?v=A_MjCqQoLLA,434000000.0,Rock
1134,Hey Jude - Remastered 2015,The Beatles,2000,999,999,https://www.youtube.com/watch?v=A_MjCqQoLLA,434000000.0,Rock
1135,The Night We Met,Lord Huron,2015,999,999,https://www.youtube.com/watch?v=KtlgYxa6BMU,442000000.0,Pop
1136,Balam Pichkari,"Pritam, Vishal Dadlani, Shalmali Kholgade",2013,999,999,https://www.youtube.com/watch?v=0WtRNGubWGA,463000000.0,Hindi
1137,"Tum Hi Ho (From ""Aashiqui 2"")",Arijit Singh,2019,999,999,https://www.youtube.com/watch?v=Umqb9KENgmk,466000000.0,Hindi
1138,Ishq Sufiyana (Male),"Vishal-Shekhar, Kamal Khan",2011,999,999,https://www.youtube.com/watch?v=5RT6QMKJTjQ,480000000.0,Hindi
1139,"Ghungroo (From ""War"")","Vishal-Shekhar, Arijit Singh, Shilpa Rao, Kumaar",2019,999,999,https://www.youtube.com/watch?v=qFkNATtc3mc,487000000.0,Hindi
1140,Badtameez Dil,"Pritam, Benny Dayal, Shefali Alvares",2013,999,999,https://www.youtube.com/watch?v=II2EO3Nw4m0,491000000.0,Hindi
1141,"Sunny Sunny (From ""Yaariyan"")","Yo Yo Honey Singh, Neha Kakkar",2018,999,999,https://www.youtube.com/watch?v=MXJCnccDLA0,492000000.0,Hindi
1142,Sultans Of Swing,Dire Straits,1978,999,999,https://www.youtube.com/watch?v=h0ffIJ7ZO4U,494000000.0,Rock
1143,Wonderwall,Oasis,1995,999,999,https://www.youtube.com/watch?v=bx1Bh8ZvH84,496000000.0,Rock
1144,Chikni Chameli,"Ajay-Atul, Shreya Ghoshal",2011,999,999,https://www.youtube.com/watch?v=MQM7CNoAsBI,496000000.0,Hindi
1145,"Galliyan (From ""Ek Villain"")",Ankit Tiwari,2017,999,999,https://www.youtube.com/watch?v=FxAG_11PzCk,505000000.0,Hindi
1146,Hotel California - 2013 Remaster,Eagles,1976,999,999,https://www.youtube.com/watch?v=BciS5krYL80,517000000.0,Rock
1147,"Kaun Tujhe (From ""M.S.Dhoni - The Untold Story"")",Palak Muchhal,2016,999,999,https://www.youtube.com/watch?v=atVof3pjT-I,519000000.0,Hindi
1148,Nashe Si Chadh Gayi,"Arijit Singh, Caralisa Monteiro",2019,999,999,https://www.youtube.com/watch?v=HoCwa6gnmM0,530000000.0,Hindi
1149,"Tera Hone Laga Hoon (From ""Ajab Prem Ki Ghazab Kahani"")","Atif Aslam, Alisha Chinai",2014,999,999,https://www.youtube.com/watch?v=rTuxUAuJRyY,530000000.0,Hindi
1150,Nothing Compares 2 U,Sinéad O'Connor,1990,999,999,https://www.youtube.com/watch?v=0-EF60neguk,540000000.0,Rock
1151,All Star,Smash Mouth,1999,999,999,https://www.youtube.com/watch?v=L_jWHffIx5E,542000000.0,Pop
1152,Have You Ever Seen The Rain,Creedence Clearwater Revival,1970,999,999,https://www.youtube.com/watch?v=u1V8YRJnr4Q,552000000.0,Rock
1153,Seven (feat. Latto) (Explicit Ver.),"Jung Kook, Latto",2023,999,999,https://www.youtube.com/watch?v=QU9c0053UAU,566000000.0,Pop
1154,Stand By Me,Ben E. King,1962,999,999,https://www.youtube.com/watch?v=hwZNL7QVJjE,575000000.0,R&B
1155,"Paint It, Black",The Rolling Stones,1966,999,999,https://www.youtube.com/watch?v=O4irXQhgMqg,594000000.0,Rock
1156,"All The Stars (with SZA) - From ""Black Panther: The Album""","Kendrick Lamar, SZA",2018,999,999,https://www.youtube.com/watch?v=JQbjS0_ZfJ0,608000000.0,Hip-Hop
1157,Main Tera Boyfriend,"Arijit Singh, Neha Kakkar, Meet Bros., Sourav Roy, Sohrabuddin, Kumaar, Jitendra Raghuvanshi",2017,999,999,https://www.youtube.com/watch?v=FQS7i2z1CoA,619000000.0,Hindi
1158,"Gerua (From ""Dilwale"")","Pritam, Arijit Singh, Antara Mitra",2015,999,999,https://www.youtube.com/watch?v=AEIVhBS6baE,625000000.0,Hindi
1159,Chammak Challo,"Vishal-Shekhar, Akon, Hamsika Iyer, Vishal Dadlani, Niranjan Iyengar",2011,999,999,https://www.youtube.com/watch?v=oAVhUAaVCVQ,630000000.0,Hindi
1160,We Will Rock You,Queen,1977,999,999,https://www.youtube.com/watch?v=-tJYN-eG1zk,656000000.0,Rock
1161,Come As You Are,Nirvana,1991,999,999,https://www.youtube.com/watch?v=vabnZ9-ex7o,657000000.0,Rock
1162,Welcome To The Jungle,Guns N' Roses,1987,999,999,https://www.youtube.com/watch?v=o1tj2zJ2Wvg,662000000.0,Rock
1163,Iris,The Goo Goo Dolls,1998,999,999,https://www.youtube.com/watch?v=NdYWuo9OFAw,680000000.0,Rock
1164,Ae Dil Hai Mushkil Title Track,"Pritam, Arijit Singh",2016,999,999,https://www.youtube.com/watch?v=6FURuLYrR_Q,683000000.0,Hindi
1165,Killing Me Softly With His Song,"Fugees, Ms. Lauryn Hill",1996,999,999,https://www.youtube.com/watch?v=oKOtzIo-uYw,734000000.0,Hip-Hop
1166,Seven Nation Army,The White Stripes,2003,999,999,https://www.youtube.com/watch?v=0J2QdDbelmY,781000000.0,Rock
1167,I Wanna Be Yours,Arctic Monkeys,2013,999,999,https://www.youtube.com/watch?v=nyuo9-OjNNg,796000000.0,Rock
1168,Hookah Bar,"Himesh Reshammiya, Vineet Singh, Aaman Trikha",2012,999,999,https://www.youtube.com/watch?v=b4b1cMVZOUU,799000000.0,Hindi
1169,"Jeene Laga Hoon (From ""Ramaiya Vastavaiya"")","Atif Aslam, Shreya Ghoshal",2013,999,999,https://www.youtube.com/watch?v=qpIdoaaPa6U,822000000.0,Hindi
1170,Paradise City,Guns N' Roses,1987,999,999,https://www.youtube.com/watch?v=Rbm6GXllBiw,893000000.0,Rock
1171,Don't Stop Me Now,Queen,1978,999,999,https://www.youtube.com/watch?v=HgzGwKwLmgM,960000000.0,Rock
1172,Chittiyaan Kalaiyaan,"Meet Bros Anjjan, Kanika Kapoor, Kumaar",2015,999,999,https://www.youtube.com/watch?v=zpsVpnvFfZQ,968000000.0,Hindi
1173,One Kiss (with Dua Lipa),"Calvin Harris, Dua Lipa",2018,999,999,https://www.youtube.com/watch?v=DkeiKbqa02g,975000000.0,Pop
1174,Feel Good Inc.,"Gorillaz, De La Soul",2005,999,999,https://www.youtube.com/watch?v=HyHNuVaZJ-k,1062000000.0,Hip-Hop
1175,goosebumps,Travis Scott,2016,999,999,https://www.youtube.com/watch?v=Dst9gZkq1a8,1104000000.0,Hip-Hop
1176,Another Love,Tom Odell,2013,999,999,https://www.youtube.com/watch?v=MwpMEbgC7DA,1113000000.0,Pop
1177,Kala Chashma,"Prem & Hardeep, Amar Arshi, Badshah, Neha Kakkar, Indeep Bakshi, Amrik Singh",2016,999,999,https://www.youtube.com/watch?v=k4yXQkG2s1E,1123000000.0,Hindi
1178,Can't Hold Us (feat. Ray Dalton),"Macklemore, Ryan Lewis, Macklemore & Ryan Lewis, Ray Dalton",2012,999,999,https://www.youtube.com/watch?v=2zNSgSzhBfM,1149000000.0,Hip-Hop
1179,Abhi Toh Party Shuru Hui Hai,"Badshah, Aastha Gill",2014,999,999,https://www.youtube.com/watch?v=8LZgzAZ2lpQ,1161000000.0,Hindi
1180,Back In Black,AC/DC,1980,999,999,https://www.youtube.com/watch?v=pAgnJDJN4VA,1164000000.0,Rock
1181,Phir Bhi Tumko Chaahunga,"Mithoon, Manoj Muntashir, Arijit Singh, Shashaa Tirupati",2017,999,999,https://www.youtube.com/watch?v=_iktURk0X-A,1178000000.0,Hindi
1182,Don't Speak,No Doubt,1995,999,999,https://www.youtube.com/watch?v=TR3Vdo5etCQ,1212000000.0,Rock
1183,Yellow,Coldplay,2000,999,999,https://www.youtube.com/watch?v=yKNxeF4KMsY,1248000000.0,Rock
1184,rockstar,"Post Malone, 21 Savage",2017,999,999,https://www.youtube.com/watch?v=UceaB4D0jpo,1289000000.0,Hip-Hop
1185,Californication,Red Hot Chili Peppers,1999,999,999,https://www.youtube.com/watch?v=YlUKcNNmywk,1309000000.0,Rock
1186,Creep,Radiohead,1993,999,999,https://www.youtube.com/watch?v=XFkzRNyygfk,1310000000.0,Rock
1187,The Scientist,Coldplay,2002,999,999,https://www.youtube.com/watch?v=RB-RcX5DS5A,1313000000.0,Rock
1188,The Final Countdown,Europe,1986,999,999,https://www.youtube.com/watch?v=9jK-NcRmVcw,1364000000.0,Rock
1189,Losing My Religion,R.E.M.,1991,999,999,https://www.youtube.com/watch?v=xwtdhWltSIg,1387000000.0,Rock
1190,Photograph,Ed Sheeran,2014,999,999,https://www.youtube.com/watch?v=nSDgHBxUbVQ,1473000000.0,Pop
1191,Chop Suey!,System Of A Down,2001,999,999,https://www.youtube.com/watch?v=CSvFpBOe8eY,1507000000.0,Rock
1192,Thunderstruck,AC/DC,1990,999,999,https://www.youtube.com/watch?v=v2AC41dglnM,1640000000.0,Rock
1193,Zombie,The Cranberries,1994,999,999,https://www.youtube.com/watch?v=6Ejga4kJUts,1755000000.0,Rock
1194,Say You Won't Let Go,James Arthur,2016,999,999,https://www.youtube.com/watch?v=0yW7w8F2TVA,1801000000.0,Pop
1195,Let Me Love You,"DJ Snake, Justin Bieber",2016,999,999,https://www.youtube.com/watch?v=euCqAq6BRa4,1817000000.0,Pop
1196,Do I Wanna Know?,Arctic Monkeys,2013,999,999,https://www.youtube.com/watch?v=bpOSxM0rNPM,1820000000.0,Rock
1197,Unforgettable,"French Montana, Swae Lee",2017,999,999,https://www.youtube.com/watch?v=CTFtOOh47oo,1871000000.0,Hip-Hop
1198,Señorita,"Shawn Mendes, Camila Cabello",2019,999,999,https://www.youtube.com/watch?v=Pkh8UtuejGw,1882000000.0,Pop
1199,Gangsta's Paradise,"Coolio, L.V.",1995,999,999,https://www.youtube.com/watch?v=fPO76Jlnz6c,1884000000.0,Hip-Hop
1200,Bohemian Rhapsody - Remastered 2011,Queen,1975,999,999,https://www.youtube.com/watch?v=fJ9rUzIMcZQ,1993000000.0,Rock
1201,What's Up?,4 Non Blondes,1992,999,999,https://www.youtube.com/watch?v=6NXnxTNIWkc,2030000000.0,Rock
1202,Smells Like Teen Spirit,Nirvana,1991,999,999,https://www.youtube.com/watch?v=hTWKbfoikeg,2083000000.0,Rock
1203,lovely (with Khalid),"Billie Eilish, Khalid",2018,999,999,https://www.youtube.com/watch?v=V1Pl8CzNzCw,2309000000.0,Pop
1204,November Rain,Guns N' Roses,1991,999,999,https://www.youtube.com/watch?v=8SbUC-UaAxE,2358000000.0,Rock
1205,Numb,Linkin Park,2003,999,999,https://www.youtube.com/watch?v=kXYiU_JCYtU,2592000000.0,Rock
1206,Starboy,"The Weeknd, Daft Punk",2016,999,999,https://www.youtube.com/watch?v=34Na4j8AVgA,2670000000.0,Pop
1207,Closer,"The Chainsmokers, Halsey",2016,999,999,https://www.youtube.com/watch?v=PT2_F-1esPk,3319000000.0,Pop
